method	query_id	query_name	category	query_family	cohort	marker_source_class	evidence_class	contrast	direction	gene_count	gene_list_path	background_name	background_count	background_path	background_strategy	source_marker_table	ranked_genes_path	ordered	custom_background_available	skip	skipped_reason	minimum_query_size
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_all	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_all	per_contrast	per_contrast	BRCA	isolate	NA	isolate_IPH_926_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_all.tsv	ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background	17341	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_IPH_926_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_up	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_up	per_contrast	per_contrast	BRCA	isolate	NA	isolate_IPH_926_vs_rest	UP	5	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_up.tsv	ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background	17341	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_IPH_926_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_down	ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_down	per_contrast	per_contrast	BRCA	isolate	NA	isolate_IPH_926_vs_rest	DOWN	45	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_down.tsv	ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background	17341	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_iph_926_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_IPH_926_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_iph_926_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_all	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_all	per_contrast	per_contrast	BRCA	isolate	NA	isolate_SK_BR_3_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_all.tsv	ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background	17636	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_up	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_up	per_contrast	per_contrast	BRCA	isolate	NA	isolate_SK_BR_3_vs_rest	UP	6	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_up.tsv	ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background	17636	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_down	ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_down	per_contrast	per_contrast	BRCA	isolate	NA	isolate_SK_BR_3_vs_rest	DOWN	44	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_down.tsv	ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background	17636	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_sk_br_3_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_sk_br_3_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_all	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_all	per_contrast	per_contrast	BRCA	anchor	NA	anchor_EFM_192C_vs_outside_component_0	ALL	200	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_all.tsv	ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background	17359	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_up	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_up	per_contrast	per_contrast	BRCA	anchor	NA	anchor_EFM_192C_vs_outside_component_0	UP	35	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_up.tsv	ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background	17359	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_down	ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_down	per_contrast	per_contrast	BRCA	anchor	NA	anchor_EFM_192C_vs_outside_component_0	DOWN	165	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_down.tsv	ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background	17359	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_efm_192c_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_efm_192c_vs_outside_component_0_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_all	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_all	per_contrast	per_contrast	BRCA	anchor	NA	anchor_HCC_1143_vs_outside_component_1	ALL	200	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_all.tsv	ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background	17109	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_up	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_up	per_contrast	per_contrast	BRCA	anchor	NA	anchor_HCC_1143_vs_outside_component_1	UP	61	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_up.tsv	ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background	17109	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_down	ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_down	per_contrast	per_contrast	BRCA	anchor	NA	anchor_HCC_1143_vs_outside_component_1	DOWN	139	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_down.tsv	ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background	17109	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_hcc_1143_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_hcc_1143_vs_outside_component_1_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_all	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_all	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_231_vs_outside_component_1	ALL	200	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_all.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background	16268	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_up	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_up	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_231_vs_outside_component_1	UP	57	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_up.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background	16268	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_down	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_down	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_231_vs_outside_component_1	DOWN	143	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_down.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background	16268	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_231_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_231_vs_outside_component_1_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_all	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_all	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_468_vs_outside_component_2	ALL	45	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_all.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background	17485	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_468_vs_outside_component_2_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_up	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_up	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_468_vs_outside_component_2	UP	14	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_up.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background	17485	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_468_vs_outside_component_2_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_down	ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_down	per_contrast	per_contrast	BRCA	anchor	NA	anchor_MDA_MB_468_vs_outside_component_2	DOWN	31	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_down.tsv	ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background	17485	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__anchor_mda_mb_468_vs_outside_component_2__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_468_vs_outside_component_2_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_anchor_mda_mb_468_vs_outside_component_2_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_all	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_all	per_contrast	per_contrast	NBL	isolate	NA	isolate_LAN6_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_all.tsv	ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background	17397	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_up	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_up	per_contrast	per_contrast	NBL	isolate	NA	isolate_LAN6_vs_rest	UP	7	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_up.tsv	ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background	17397	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_down	ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_down	per_contrast	per_contrast	NBL	isolate	NA	isolate_LAN6_vs_rest	DOWN	43	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_down.tsv	ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background	17397	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_lan6_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_lan6_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_all	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_all	per_contrast	per_contrast	NBL	isolate	NA	isolate_MHH_NB_11_vs_rest	ALL	15	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_all.tsv	ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background	17877	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_MHH_NB_11_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_up	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_up	per_contrast	per_contrast	NBL	isolate	NA	isolate_MHH_NB_11_vs_rest	UP	4	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_up.tsv	ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background	17877	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_MHH_NB_11_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_down	ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_down	per_contrast	per_contrast	NBL	isolate	NA	isolate_MHH_NB_11_vs_rest	DOWN	11	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_down.tsv	ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background	17877	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_mhh_nb_11_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_MHH_NB_11_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_mhh_nb_11_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_all	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_all	per_contrast	per_contrast	NBL	isolate	NA	isolate_SH_SY5Y_vs_rest	ALL	6	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_all.tsv	ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background	16942	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SH_SY5Y_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
